ACCIDENT_NO,SURFACE_COND,SURFACE_COND_DESC,SURFACE_COND_SEQ
T20200006912,1,Dry,0
T20200006950,1,Dry,1
T20200006962,9,Unk.,0
T20200006976,1,Dry,1
T20200006982,1,Dry,1
T20200006983,1,Dry,1
T20200007007,1,Dry,1
T20200007017,1,Dry,0
T20200007046,1,Dry,0
T20200007063,1,Dry,1
T20200007099,1,Dry,0
T20200007100,1,Dry,1
T20200007121,1,Dry,1
T20200007146,1,Dry,1
T20200007158,1,Dry,1
T20200007168,1,Dry,1
T20200007176,1,Dry,1
T20200007186,1,Dry,1
T20200007189,1,Dry,1
T20200007203,2,Wet,1
T20200007223,9,Unk.,0
T20200007234,1,Dry,1
T20200007255,1,Dry,0
T20200007260,1,Dry,1
T20200007276,9,Unk.,0
T20160021039,1,Dry,1
T20160021049,1,Dry,1
T20160021069,1,Dry,1
T20160021072,1,Dry,1
T20160021077,1,Dry,1
T20160021089,2,Wet,0
T20160021102,2,Wet,1
T20160021118,1,Dry,1
T20160021126,1,Dry,1
T20160021138,1,Dry,1
T20160021158,2,Wet,1
T20160021162,9,Unk.,0
T20160021173,1,Dry,1
T20160021203,1,Dry,1
T20160021207,1,Dry,1
T20160021214,2,Wet,0
T20160021222,1,Dry,1
T20160021247,1,Dry,1
T20160021258,1,Dry,1
T20160021282,1,Dry,0
T20160021287,1,Dry,1
T20160021310,1,Dry,1
T20160021329,1,Dry,0
T20160021333,1,Dry,1
T20160021354,1,Dry,0
T20160021362,1,Dry,1
T20160021376,1,Dry,1
T20220005530,1,Dry,0
T20220005552,1,Dry,1
T20220005568,1,Dry,1
T20220005571,2,Wet,0
T20220005604,1,Dry,0
T20220005607,1,Dry,1
T20220005619,1,Dry,1
T20220005624,1,Dry,1
T20220005635,1,Dry,1
T20220005703,1,Dry,1
T20220005719,1,Dry,1
T20220005729,1,Dry,1
T20220005739,1,Dry,1
T20220005757,9,Unk.,1
T20220005803,1,Dry,0
T20220005827,1,Dry,1
T20220005844,1,Dry,0
T20220005856,1,Dry,1
T20220005859,1,Dry,1
T20220005918,1,Dry,1
T20220005919,1,Dry,1
T20220005962,1,Dry,1
T20220005983,1,Dry,0
T20220005986,1,Dry,1
T20220006014,2,Wet,1
T20220006040,2,Wet,1
T20220006041,1,Dry,1
T20220006045,1,Dry,1
T20220006066,1,Dry,1
T20220006075,1,Dry,1
T20220006088,1,Dry,1
T20220006093,1,Dry,1
T20220006094,9,Unk.,1
T20220006105,1,Dry,1
T20220006122,1,Dry,1
T20220006134,1,Dry,1
T20220006142,1,Dry,1
T20220006170,1,Dry,1
T20220006183,1,Dry,1
T20220006184,1,Dry,1
T20220006196,1,Dry,1
T20220006207,1,Dry,0
T20220006210,1,Dry,1
T20220006217,1,Dry,1
T20220006238,9,Unk.,1
T20220006248,1,Dry,1
T20220006294,1,Dry,1
T20220006318,1,Dry,0
T20220006325,1,Dry,1
T20220006337,1,Dry,0
T20220006353,1,Dry,1
T20220006362,1,Dry,0
T20220006382,1,Dry,0
T20220006396,1,Dry,1
T20220006406,1,Dry,1
T20220006428,1,Dry,0
T20220006431,1,Dry,0
T20220006432,1,Dry,0
T20220006448,2,Wet,1
T20220006466,1,Dry,0
T20220006479,1,Dry,0
T20160021384,2,Wet,1
T20160021394,9,Unk.,1
T20160021403,1,Dry,0
T20160021407,1,Dry,1
T20160021412,2,Wet,1
T20160021420,1,Dry,1
T20160021457,1,Dry,1
T20160021485,2,Wet,1
T20160021509,1,Dry,1
T20160021533,1,Dry,1
T20160021536,1,Dry,0
T20160021558,1,Dry,1
T20160021559,2,Wet,1
T20160021576,1,Dry,1
T20160021582,1,Dry,0
T20160021597,1,Dry,1
T20160021606,1,Dry,0
T20160021634,1,Dry,0
T20160021654,1,Dry,1
T20160021673,1,Dry,1
T20160021674,1,Dry,1
T20160021694,9,Unk.,1
T20160021697,1,Dry,2
T20160021697,2,Wet,1
T20160021712,1,Dry,1
T20160021732,1,Dry,1
T20160021733,1,Dry,1
T20160021763,1,Dry,1
T20160021774,1,Dry,0
T20160021777,1,Dry,1
T20160021789,1,Dry,1
T20160021819,1,Dry,1
T20160021842,1,Dry,1
T20160021843,1,Dry,1
T20160021880,1,Dry,0
T20160021883,9,Unk.,1
T20160021890,1,Dry,1
T20160021899,1,Dry,0
T20160021912,9,Unk.,1
T20160021921,2,Wet,1
T20160021938,2,Wet,1
T20160021939,1,Dry,1
T20160021945,1,Dry,1
T20160021956,1,Dry,1
T20160021959,1,Dry,0
T20160019330,1,Dry,1
T20160019332,1,Dry,1
T20160019345,1,Dry,1
T20160019351,1,Dry,1
T20160019371,1,Dry,1
T20160019384,9,Unk.,1
T20160019390,1,Dry,1
T20160019420,1,Dry,1
T20160019427,9,Unk.,1
T20160019453,1,Dry,0
T20160019460,5,Icy,1
T20160019523,1,Dry,0
T20160019546,1,Dry,1
T20160019560,1,Dry,1
T20160019577,2,Wet,1
T20160019579,9,Unk.,1
T20160019599,1,Dry,1
T20160019603,1,Dry,1
T20160019626,1,Dry,1
T20160019647,1,Dry,1
T20160019659,1,Dry,1
T20160019669,1,Dry,1
T20160019710,2,Wet,0
T20160019726,1,Dry,1
T20160019728,1,Dry,1
T20160019738,9,Unk.,1
T20160019754,1,Dry,0
T20160019778,1,Dry,1
T20160019799,1,Dry,1
T20160019807,1,Dry,1
T20160019813,2,Wet,1
T20160019820,1,Dry,1
T20160019855,2,Wet,1
T20160019863,2,Wet,0
T20160019879,1,Dry,1
T20160019881,1,Dry,1
T20160019887,1,Dry,1
T20160019923,1,Dry,0
T20160019925,2,Wet,1
T20160019938,2,Wet,1
T20160019942,2,Wet,1
T20160019956,1,Dry,1
T20160019987,2,Wet,0
T20160020016,9,Unk.,0
T20160020020,2,Wet,1
T20160020049,2,Wet,0
T20160020051,2,Wet,1
T20160020053,2,Wet,1
T20160020072,2,Wet,1
T20160020093,2,Wet,1
T20160020100,2,Wet,1
T20160020131,2,Wet,1
T20160020148,2,Wet,0
T20160020175,2,Wet,1
T20160020181,2,Wet,1
T20160020197,2,Wet,1
T20160020201,2,Wet,1
T20160020260,1,Dry,1
T20160020281,1,Dry,0
T20160020287,1,Dry,1
T20160020338,1,Dry,1
T20160020343,1,Dry,1
T20160020365,2,Wet,1
T20160020384,2,Wet,1
T20160020434,1,Dry,1
T20160020437,1,Dry,1
T20160020439,1,Dry,1
T20160020440,1,Dry,1
T20160020442,1,Dry,0
T20160020458,1,Dry,1
T20160020488,1,Dry,1
T20160020495,9,Unk.,1
T20160020503,1,Dry,1
T20160020508,1,Dry,1
T20160020511,1,Dry,1
T20160020523,1,Dry,1
T20160020540,1,Dry,1
T20160020575,9,Unk.,0
T20160020577,1,Dry,1
T20160020580,1,Dry,1
T20160020636,1,Dry,1
T20160020638,1,Dry,0
T20160020658,1,Dry,1
T20160020661,1,Dry,1
T20160020670,1,Dry,1
T20160020684,9,Unk.,1
T20160020686,1,Dry,1
T20160020690,1,Dry,1
T20160020710,1,Dry,1
T20160020727,1,Dry,1
T20160020729,1,Dry,1
T20160020731,1,Dry,1
T20160020758,1,Dry,1
T20160020763,9,Unk.,1
T20160020771,1,Dry,1
T20160020773,1,Dry,1
T20160020791,1,Dry,1
T20160020801,1,Dry,0
T20160020803,1,Dry,1
T20160020805,1,Dry,1
T20160020818,1,Dry,1
T20160020860,2,Wet,0
T20160020871,1,Dry,0
T20160020874,1,Dry,0
T20160020886,1,Dry,1
T20160020891,1,Dry,1
T20220005647,1,Dry,1
T20220005675,1,Dry,0
T20220005677,1,Dry,0
T20220005687,1,Dry,0
T20220005693,1,Dry,1
T20220005698,1,Dry,0
T20220005705,1,Dry,1
T20220005727,1,Dry,0
T20220005743,1,Dry,1
T20220005764,1,Dry,1
T20220005779,1,Dry,1
T20220005785,1,Dry,0
T20220005801,9,Unk.,1
T20220005843,2,Wet,1
T20220005868,1,Dry,1
T20220005945,1,Dry,1
T20220005961,1,Dry,1
T20220005990,2,Wet,1
T20220005991,1,Dry,1
T20220006015,1,Dry,1
T20220006029,1,Dry,1
T20220006039,1,Dry,1
T20220006053,1,Dry,1
T20220006073,1,Dry,0
T20220006086,1,Dry,1
T20220006092,1,Dry,1
T20220006120,9,Unk.,0
T20220006136,1,Dry,1
T20220006162,1,Dry,0
T20220006182,1,Dry,0
T20220006198,1,Dry,1
T20220006201,1,Dry,0
T20220006202,1,Dry,0
T20220006216,9,Unk.,1
T20220006245,1,Dry,0
T20220006247,9,Unk.,0
T20220006257,1,Dry,1
T20220006295,2,Wet,1
T20220006305,1,Dry,1
T20220006319,1,Dry,1
T20220006326,1,Dry,1
T20220006338,9,Unk.,1
T20220006342,1,Dry,0
T20220006354,1,Dry,0
T20220006363,1,Dry,0
T20220006364,1,Dry,1
T20220006397,1,Dry,1
T20220006405,1,Dry,1
T20220006430,1,Dry,1
T20220006449,2,Wet,1
T20220006461,1,Dry,0
T20220006464,9,Unk.,0
T20220006489,1,Dry,0
T20220006496,1,Dry,1
T20220006526,1,Dry,1
T20220006546,1,Dry,1
T20220006560,1,Dry,0
T20220006574,1,Dry,1
T20190008759,1,Dry,1
T20190008771,1,Dry,0
T20190008798,2,Wet,1
T20190008803,2,Wet,0
T20190008815,1,Dry,1
T20190008823,2,Wet,1
T20190008830,2,Wet,1
T20190008831,2,Wet,1
T20190008848,1,Dry,1
T20190008851,1,Dry,1
T20190008863,2,Wet,1
T20190008876,2,Wet,1
T20190008879,1,Dry,1
T20190008923,1,Dry,1
T20190008926,1,Dry,1
T20190008934,1,Dry,1
T20190008935,1,Dry,1
T20190008940,1,Dry,0
T20190008961,1,Dry,1
T20190008992,2,Wet,0
T20190009025,1,Dry,1
T20190009033,1,Dry,1
T20190009048,1,Dry,1
T20190009089,1,Dry,1
T20190009124,1,Dry,0
T20190009127,1,Dry,0
T20190009137,1,Dry,0
T20190009141,1,Dry,1
T20190009155,1,Dry,0
T20190009160,1,Dry,1
T20190009186,1,Dry,1
T20190009189,9,Unk.,1
T20190009191,1,Dry,1
T20190009226,1,Dry,1
T20190009230,1,Dry,1
T20190009247,1,Dry,0
T20190009253,1,Dry,0
T20190009287,1,Dry,1
T20190009288,1,Dry,1
T20190009300,1,Dry,0
T20190009313,1,Dry,0
T20190009314,1,Dry,1
T20190009328,1,Dry,1
T20190009349,1,Dry,1
T20190009363,1,Dry,1
T20190009389,1,Dry,1
T20190009424,1,Dry,1
T20190009427,1,Dry,0
T20200019377,1,Dry,1
T20200019380,1,Dry,1
T20200019380,5,Icy,2
T20200019397,1,Dry,1
T20200019402,1,Dry,1
T20200019465,2,Wet,1
T20200019497,2,Wet,1
T20200019508,1,Dry,0
T20200019523,1,Dry,1
T20200019534,1,Dry,1
T20200019549,1,Dry,1
T20200019581,9,Unk.,1
T20200019591,1,Dry,0
T20200019613,1,Dry,1
T20200019651,1,Dry,1
T20200019652,1,Dry,1
T20200019664,1,Dry,1
T20200019678,1,Dry,0
T20200019684,1,Dry,1
T20200019694,1,Dry,0
T20200019710,1,Dry,0
T20200019717,1,Dry,1
T20200019721,1,Dry,1
T20200019738,1,Dry,0
T20200019743,1,Dry,1
T20200019776,1,Dry,1
T20200019778,1,Dry,1
T20200019786,1,Dry,1
T20200019788,1,Dry,1
T20200019810,1,Dry,0
T20200019811,1,Dry,1
T20200019822,1,Dry,1
T20200019829,1,Dry,1
T20200019830,9,Unk.,0
T20200019840,1,Dry,1
T20200019847,1,Dry,1
T20200019850,1,Dry,1
T20200019852,1,Dry,0
T20200019859,1,Dry,1
T20200019916,9,Unk.,0
T20200019933,2,Wet,1
T20200019958,2,Wet,1
T20200019976,1,Dry,0
T20200019982,1,Dry,1
T20200019997,1,Dry,0
T20200020015,1,Dry,1
T20200020022,1,Dry,1
T20200020027,1,Dry,1
T20200020036,2,Wet,1
T20200020044,1,Dry,1
T20200020048,1,Dry,1
T20200020051,1,Dry,1
T20200020056,9,Unk.,0
T20200020113,2,Wet,1
T20200020119,9,Unk.,0
T20200020136,1,Dry,1
T20200020146,1,Dry,1
T20200020176,1,Dry,1
T20200020198,1,Dry,1
T20200020206,1,Dry,1
T20200020222,1,Dry,0
T20200020242,1,Dry,0
T20200020249,1,Dry,0
T20200020255,1,Dry,0
T20200020291,1,Dry,1
T20200020327,1,Dry,1
T20200020346,1,Dry,0
T20200020367,1,Dry,0
T20200020444,1,Dry,1
T20200020485,9,Unk.,1
T20200020495,1,Dry,1
T20200020533,1,Dry,1
T20200020547,1,Dry,1
T20200020567,1,Dry,1
T20200020594,9,Unk.,1
T20200020605,1,Dry,1
T20200020615,9,Unk.,1
T20200020647,1,Dry,0
T20200020658,1,Dry,1
T20200020664,1,Dry,1
T20200020671,1,Dry,1
T20200020683,1,Dry,1
T20200020709,9,Unk.,1
T20160019037,1,Dry,1
T20160019049,1,Dry,1
T20160019051,1,Dry,1
T20160019053,1,Dry,1
T20160019063,1,Dry,1
T20160019071,1,Dry,1
T20160019081,9,Unk.,1
T20160019088,1,Dry,1
T20160019097,1,Dry,1
T20160019100,1,Dry,1
T20160019131,1,Dry,1
T20160019136,1,Dry,1
T20160019145,1,Dry,1
T20160019146,1,Dry,1
T20160019176,1,Dry,1
T20160019213,1,Dry,1
T20160019222,1,Dry,1
T20160019254,1,Dry,1
T20160019263,1,Dry,1
T20160019286,1,Dry,1
T20160019307,1,Dry,1
T20160019335,1,Dry,0
T20160019367,1,Dry,1
T20160020900,1,Dry,1
T20160020942,1,Dry,1
T20160020944,2,Wet,1
T20160020958,9,Unk.,1
T20160020963,1,Dry,1
T20160020965,1,Dry,1
T20160020970,1,Dry,1
T20160021008,1,Dry,1
T20160021027,1,Dry,1
T20160021083,1,Dry,1
T20160021085,9,Unk.,1
T20160021109,2,Wet,1
T20160021132,1,Dry,1
T20160021142,1,Dry,1
T20160021155,1,Dry,1
T20160021176,1,Dry,0
T20160021178,1,Dry,0
T20160021181,1,Dry,1
T20160021194,2,Wet,1
T20160021217,2,Wet,1
T20160021235,2,Wet,1
T20160021241,1,Dry,1
T20160021322,2,Wet,1
T20160021336,1,Dry,1
T20160021338,1,Dry,1
T20160021343,1,Dry,1
T20160021351,1,Dry,1
T20160021353,1,Dry,0
T20160021367,1,Dry,1
T20160021369,1,Dry,1
T20160021402,1,Dry,1
T20160021427,1,Dry,1
T20160021434,1,Dry,1
T20160021437,1,Dry,1
T20160021453,1,Dry,1
T20160021483,1,Dry,1
T20160021492,2,Wet,1
T20160021510,9,Unk.,1
T20160021522,1,Dry,1
T20160021528,2,Wet,1
T20160021537,1,Dry,1
T20160021541,1,Dry,1
T20160021552,2,Wet,0
T20160021566,1,Dry,1
T20160021567,2,Wet,1
T20160021587,1,Dry,1
T20160021618,9,Unk.,0
T20160021699,1,Dry,0
T20160021707,1,Dry,1
T20160021709,1,Dry,0
T20160021726,1,Dry,1
T20160021759,1,Dry,1
T20160021794,1,Dry,1
T20160021796,1,Dry,1
T20160021807,1,Dry,1
T20160021826,1,Dry,1
T20160021848,1,Dry,1
T20160021850,1,Dry,1
T20160021856,2,Wet,1
T20160021859,1,Dry,1
T20160021861,1,Dry,0
T20160021874,1,Dry,1
T20160021889,1,Dry,1
T20160021902,1,Dry,1
T20160021929,9,Unk.,1
T20160021932,1,Dry,1
T20160021950,9,Unk.,0
T20160021981,2,Wet,1
T20220003694,1,Dry,1
T20220003709,1,Dry,0
T20220003716,1,Dry,0
T20220003720,1,Dry,1
T20220003731,1,Dry,1
T20220003765,1,Dry,0
T20220003767,1,Dry,1
T20220003819,1,Dry,0
T20220003840,1,Dry,1
T20220003844,1,Dry,0
T20220003862,1,Dry,1
T20220003864,1,Dry,1
T20220003909,1,Dry,1
T20220003910,1,Dry,1
T20220003912,1,Dry,1
T20220003937,1,Dry,1
T20220003942,1,Dry,1
T20220003970,1,Dry,0
T20220003981,1,Dry,1
T20220004031,1,Dry,0
T20220004043,1,Dry,1
T20220004045,1,Dry,0
T20220004088,9,Unk.,0
T20220004098,1,Dry,1
T20220004104,1,Dry,1
T20220004117,1,Dry,1
T20220004149,1,Dry,0
T20220004152,1,Dry,1
T20220004164,1,Dry,0
T20220004193,1,Dry,1
T20220004195,1,Dry,0
T20220004219,1,Dry,1
T20220004223,1,Dry,0
T20220004225,1,Dry,1
T20220004254,1,Dry,1
T20220004273,1,Dry,0
T20220004317,1,Dry,0
T20220004325,1,Dry,1
T20160021389,1,Dry,1
T20160021397,2,Wet,1
T20160021397,3,Muddy,2
T20160021404,1,Dry,0
T20160021425,1,Dry,1
T20160021433,1,Dry,1
T20160021447,1,Dry,1
T20160021464,1,Dry,0
T20160021465,1,Dry,1
T20160021499,2,Wet,1
T20160021516,1,Dry,1
T20160021525,1,Dry,1
T20160021531,1,Dry,1
T20160021544,1,Dry,1
T20160021555,1,Dry,1
T20160021573,1,Dry,0
T20160021578,1,Dry,0
T20160021591,1,Dry,1
T20160021608,9,Unk.,1
T20160021636,9,Unk.,1
T20160021640,1,Dry,0
T20160021649,1,Dry,1
T20160021659,1,Dry,0
T20160021660,1,Dry,1
T20160021682,1,Dry,1
T20160021692,1,Dry,1
T20160021711,1,Dry,0
T20160021721,1,Dry,0
T20160021771,1,Dry,0
T20160021784,1,Dry,1
T20160021801,1,Dry,0
T20160021808,1,Dry,1
T20160021814,1,Dry,1
T20160021830,1,Dry,0
T20160021838,1,Dry,0
T20160021851,1,Dry,1
T20160021858,1,Dry,0
T20160021865,1,Dry,1
T20160021873,1,Dry,1
T20160021879,1,Dry,0
T20160021891,2,Wet,1
T20160021898,1,Dry,0
T20160021909,1,Dry,1
T20160021910,1,Dry,0
T20160021911,2,Wet,1
T20160021936,1,Dry,1
T20160021943,1,Dry,1
T20160021948,1,Dry,1
T20160021963,1,Dry,1
T20160021991,9,Unk.,0
T20160021998,2,Wet,0
T20160022002,1,Dry,1
T20160022007,1,Dry,0
T20160022024,9,Unk.,1
T20160022027,1,Dry,1
T20160022030,2,Wet,1
T20160022055,1,Dry,1
T20160022062,1,Dry,1
T20160022078,1,Dry,0
T20160022083,1,Dry,1
T20160022092,1,Dry,1
T20160022099,2,Wet,1
T20160022107,1,Dry,0
T20160022117,1,Dry,1
T20160022123,1,Dry,0
T20160022142,1,Dry,1
T20160022145,1,Dry,0
T20160022165,2,Wet,0
T20160022176,1,Dry,0
T20160022209,1,Dry,1
T20160022227,1,Dry,1
T20160022234,1,Dry,0
T20160022276,1,Dry,1
T20160022279,1,Dry,1
T20160022291,1,Dry,1
T20160022339,1,Dry,0
T20160022347,1,Dry,1
T20160022350,1,Dry,0
T20160022374,1,Dry,1
T20160022382,1,Dry,1
T20160022383,1,Dry,1
T20160022393,1,Dry,1
T20160022399,9,Unk.,1
T20160022402,1,Dry,1
T20160022409,2,Wet,0
T20160022434,1,Dry,1
T20160022490,1,Dry,0
T20160022502,2,Wet,1
T20160022517,1,Dry,1
T20160022534,2,Wet,1
T20160022555,9,Unk.,1
T20160022578,1,Dry,1
T20160022581,2,Wet,1
T20160022605,1,Dry,0
T20160022610,1,Dry,1
T20160022619,1,Dry,1
T20160022642,1,Dry,1
T20160022655,9,Unk.,1
T20160022684,1,Dry,0
T20160022694,1,Dry,1
T20160022706,1,Dry,1
T20160022713,1,Dry,1
T20160022726,1,Dry,0
T20160022738,1,Dry,1
T20160022769,9,Unk.,0
T20160022786,1,Dry,1
T20160019375,1,Dry,0
T20160019395,1,Dry,1
T20160019401,1,Dry,1
T20160019441,1,Dry,1
T20160019466,1,Dry,1
T20160019477,9,Unk.,1
T20160019482,1,Dry,1
T20160019508,1,Dry,1
T20160019548,1,Dry,1
T20160019566,1,Dry,0
T20160019572,9,Unk.,1
T20160019586,1,Dry,1
T20160019594,1,Dry,1
T20160019607,1,Dry,1
T20160019614,1,Dry,1
T20160019617,1,Dry,1
T20160019628,1,Dry,0
T20160019638,1,Dry,0
T20160019650,1,Dry,1
T20160019655,1,Dry,1
T20160019674,1,Dry,1
T20160019698,1,Dry,1
T20160019708,1,Dry,1
T20160019719,9,Unk.,1
T20160019722,1,Dry,1
T20160019746,2,Wet,1
T20160019748,2,Wet,0
T20160019775,2,Wet,1
T20160019789,1,Dry,0
T20160019795,1,Dry,1
T20160019829,1,Dry,1
T20160019839,2,Wet,1
T20160019893,1,Dry,1
T20160019910,1,Dry,1
T20160019915,1,Dry,1
T20160019920,1,Dry,1
T20160019927,1,Dry,1
T20160019945,1,Dry,0
T20160019948,2,Wet,1
T20160019979,2,Wet,1
T20160019992,1,Dry,0
T20160019996,1,Dry,1
T20160020076,2,Wet,1
T20160020081,2,Wet,1
T20160020091,2,Wet,0
T20160020096,1,Dry,1
T20160020102,2,Wet,1
T20160020118,2,Wet,1
T20160020120,2,Wet,1
T20160020139,2,Wet,1
T20160020160,2,Wet,1
T20160020184,2,Wet,1
T20160020205,1,Dry,1
T20160020224,1,Dry,1
T20160020236,1,Dry,1
T20160020270,1,Dry,1
T20160020295,1,Dry,0
T20160020318,1,Dry,1
T20160020321,9,Unk.,1
T20160020341,2,Wet,1
T20160020381,1,Dry,1
T20160020388,2,Wet,1
T20160020398,2,Wet,0
T20160020402,1,Dry,1
T20160020406,1,Dry,1
T20160020444,1,Dry,1
T20160020456,1,Dry,1
T20160020464,1,Dry,1
T20160020468,2,Wet,1
T20160020469,1,Dry,1
T20160020472,1,Dry,1
T20160020482,2,Wet,1
T20160020485,1,Dry,0
T20160020490,1,Dry,1
T20160020499,1,Dry,1
T20160020514,2,Wet,1
T20160020519,1,Dry,1
T20160020525,1,Dry,1
T20160020527,2,Wet,1
T20160020535,1,Dry,1
T20160020541,1,Dry,1
T20160020561,1,Dry,1
T20160020582,1,Dry,1
T20160020587,1,Dry,1
T20160020591,1,Dry,0
T20160020597,1,Dry,0
T20160020616,1,Dry,0
T20160020631,1,Dry,0
T20160020666,9,Unk.,1
T20160020683,1,Dry,1
T20160020701,1,Dry,1
T20160020719,9,Unk.,0
T20160020724,1,Dry,1
T20160020781,1,Dry,1
T20160020798,1,Dry,0
T20160020835,2,Wet,1
T20160020843,2,Wet,1
T20160020846,2,Wet,1
T20160020927,2,Wet,1
T20160020948,1,Dry,1
T20160020956,1,Dry,1
T20160020968,2,Wet,1
T20160020975,2,Wet,1
T20160020981,1,Dry,0
T20160020981,2,Wet,1
T20160020983,2,Wet,1
T20220004330,1,Dry,1
T20220004351,1,Dry,1
T20220004365,9,Unk.,1
T20220004371,1,Dry,0
T20220004388,1,Dry,1
T20220004390,1,Dry,0
T20220004396,1,Dry,0
T20220004412,1,Dry,0
T20220004414,1,Dry,1
T20220004428,1,Dry,1
T20220004434,9,Unk.,0
T20220004452,1,Dry,1
T20220004464,1,Dry,1
T20220004488,1,Dry,1
T20220004502,2,Wet,1
T20220004509,1,Dry,1
T20220004537,1,Dry,1
T20220004549,2,Wet,1
T20220004565,1,Dry,0
T20220004567,1,Dry,1
T20220004593,9,Unk.,1
T20220004613,1,Dry,1
T20220004667,9,Unk.,0
T20220004669,1,Dry,1
T20220004708,1,Dry,0
T20220004718,1,Dry,1
T20220004735,1,Dry,0
T20220004755,1,Dry,0
T20220004780,1,Dry,1
T20220004790,1,Dry,0
T20220004792,1,Dry,1
T20220004816,1,Dry,0
T20220004833,1,Dry,1
T20220004835,1,Dry,0
T20220004838,1,Dry,0
T20220004878,2,Wet,0
T20220004890,1,Dry,1
T20220004897,2,Wet,1
T20220004909,1,Dry,1
T20220004916,1,Dry,1
T20220004927,1,Dry,1
T20220004929,2,Wet,1
T20220004939,2,Wet,1
T20220004948,9,Unk.,1
T20220004950,9,Unk.,0
T20220004952,1,Dry,1
T20220005006,2,Wet,1
T20220005011,9,Unk.,0
T20220005039,1,Dry,1
T20220005052,9,Unk.,1
T20220005067,9,Unk.,0
T20220005069,1,Dry,1
T20220005080,1,Dry,0
T20220005101,1,Dry,1
T20220005117,1,Dry,0
T20220005119,1,Dry,0
T20220005135,2,Wet,0
T20220005150,1,Dry,1
T20220005153,2,Wet,0
T20220005204,2,Wet,1
T20220005206,1,Dry,0
T20220005227,1,Dry,1
T20220005271,1,Dry,1
T20220005289,1,Dry,0
T20220005322,1,Dry,1
T20220005397,1,Dry,0
T20220005426,1,Dry,1
T20220005440,1,Dry,0
T20220005487,1,Dry,1
T20220005518,1,Dry,1
T20220005520,1,Dry,1
T20220005537,1,Dry,1
T20220005563,1,Dry,0
T20220005576,1,Dry,0
T20220005578,1,Dry,1
T20220005589,1,Dry,0
T20220005594,1,Dry,1
T20220005596,1,Dry,1
T20220005626,1,Dry,1
T20220005640,1,Dry,1
T20220005642,1,Dry,0
T20220005664,1,Dry,1
T20220005746,1,Dry,1
T20220005754,1,Dry,0
T20220005766,1,Dry,1
T20220005792,1,Dry,1
T20220005794,1,Dry,1
T20220005796,9,Unk.,0
T20220005816,1,Dry,1
T20220005846,1,Dry,1
T20220005851,1,Dry,1
T20220005861,9,Unk.,1
T20220005875,2,Wet,0
T20220005880,1,Dry,1
T20220005882,1,Dry,1
T20220005893,1,Dry,0
T20220005895,1,Dry,1
T20220005907,1,Dry,1
T20220005910,1,Dry,0
T20220005932,2,Wet,0
T20220005960,1,Dry,1
T20220005998,1,Dry,1
T20220006003,1,Dry,0
T20220006021,1,Dry,1
T20220006023,1,Dry,0
T20220006031,1,Dry,1
T20160022003,1,Dry,1
T20160022006,1,Dry,0
T20160022026,9,Unk.,1
T20160022043,1,Dry,1
T20160022046,1,Dry,1
T20160022060,1,Dry,1
T20160022147,1,Dry,1
T20160022162,1,Dry,1
T20160022189,1,Dry,1
T20160022190,1,Dry,1
T20160022191,1,Dry,1
T20160022200,1,Dry,1
T20160022226,1,Dry,1
T20160022249,1,Dry,0
T20160022252,1,Dry,0
T20160022274,1,Dry,0
T20160022284,1,Dry,1
T20160022292,9,Unk.,1
T20160022301,2,Wet,1
T20160022319,1,Dry,1
T20160022337,1,Dry,1
T20160022341,1,Dry,1
T20160022342,1,Dry,1
T20160022367,1,Dry,1
T20160022394,2,Wet,1
T20160022411,1,Dry,1
T20160022418,2,Wet,1
T20160022428,1,Dry,1
T20160022435,1,Dry,1
T20160022444,1,Dry,1
T20160022493,9,Unk.,1
T20160022512,1,Dry,1
T20160022533,1,Dry,1
T20160022540,1,Dry,1
T20160022566,2,Wet,1
T20160022580,1,Dry,1
T20160022583,1,Dry,1
T20160022594,9,Unk.,1
T20160022604,1,Dry,1
T20160022634,1,Dry,1
T20160022645,1,Dry,1
T20160022687,9,Unk.,1
T20160022688,1,Dry,0
T20160022695,1,Dry,1
T20160022703,1,Dry,1
T20160022718,1,Dry,1
T20160022723,1,Dry,1
T20160022764,1,Dry,1
T20160022777,1,Dry,1
T20160022792,1,Dry,1
T20160022804,9,Unk.,1
T20160022807,1,Dry,1
T20160022827,2,Wet,1
T20160022828,2,Wet,1
T20160022828,3,Muddy,2
T20160022851,2,Wet,0
T20160022858,2,Wet,1
T20160022869,2,Wet,1
T20160022883,3,Muddy,1
T20160022889,2,Wet,1
T20160022906,2,Wet,1
T20160022918,2,Wet,0
T20160022922,2,Wet,1
T20160022923,1,Dry,1
T20160022944,1,Dry,1
T20160022946,1,Dry,1
T20160022950,1,Dry,1
T20160022969,1,Dry,0
T20160022978,1,Dry,1
T20160022993,1,Dry,1
T20160023019,1,Dry,1
T20160023034,1,Dry,1
T20160023066,1,Dry,1
T20160023086,2,Wet,1
T20160023094,1,Dry,1
T20160023108,1,Dry,1
T20160023109,1,Dry,1
T20160023147,1,Dry,1
T20160023150,2,Wet,1
T20160023186,9,Unk.,1
T20160023213,1,Dry,1
T20160023226,2,Wet,1
T20160023249,9,Unk.,1
T20160023253,1,Dry,1
T20160023254,1,Dry,1
T20160023275,1,Dry,1
T20160023281,1,Dry,0
T20160023284,2,Wet,1
T20160023296,1,Dry,1
T20160023301,1,Dry,1
